1	0	0.513034	0.0172334	0.00010001
2	0	0.513034	0.0227444	0.00010001
3	0	0.513034	0.0631033	0.00010001
4	0	0.560523	0.0930664	0.00010001
5	0	0.560523	0.129336	0.0504162
6	0	0.560523	0.141512	0.0700109
7	0	0.970599	0.156383	0.0831725
8	0	0.970599	0.163599	0.0896381
9	0	0.970599	0.182276	0.100622
10	0	0.970599	0.188989	0.107462
11	0	0.970599	0.19834	0.112438
12	0	0.970599	0.209844	0.118231
13	0	0.970599	0.226696	0.12841
14	0	0.970599	0.230976	0.132832
15	0	0.970599	0.236654	0.137738
16	0	0.970599	0.244689	0.14306
17	0	0.970599	0.252529	0.149855
18	0	0.970599	0.255247	0.152008
19	0	0.970599	0.261152	0.156829
20	0	0.970599	0.266927	0.160646
21	0	0.970599	0.271134	0.168039
22	0	0.970599	0.273351	0.173831
23	0	0.970599	0.276378	0.175858
24	0	1.06824	0.296632	0.178913
25	0	1.06824	0.303919	0.180742
26	0	1.06824	0.305187	0.182728
27	0	1.06824	0.314916	0.187208
28	0	1.06824	0.321048	0.19252
29	0	1.06824	0.326409	0.200782
30	0	1.06824	0.327509	0.202451
31	0	1.06824	0.328951	0.202749
32	0	1.06824	0.335511	0.20485
33	0	1.06824	0.344498	0.207158
34	0	1.06824	0.348896	0.209521
35	0	1.06824	0.349385	0.210139
36	0	1.06824	0.352767	0.211364
37	0	1.06824	0.355001	0.212184
38	0	1.06824	0.357073	0.214129
39	0	1.06824	0.367413	0.221198
40	0	1.06824	0.370146	0.225612
41	0	1.06824	0.371697	0.22703
42	0	1.06824	0.378074	0.231163
43	0	1.06824	0.387805	0.232318
44	0	1.06824	0.399519	0.236543
45	0	1.06824	0.400336	0.239518
46	0	1.06824	0.400955	0.241075
47	0	1.06824	0.402372	0.243954
48	0	1.06824	0.415356	0.253702
49	0	1.06824	0.419742	0.257718
50	0	1.06824	0.425487	0.261376
51	0	1.06824	0.427263	0.263913
52	0	1.06824	0.42815	0.267231
53	0	1.06824	0.428951	0.268814
54	0	1.06824	0.429571	0.270851
55	0	1.06824	0.43224	0.274024
56	0	1.06824	0.43374	0.27637
57	0	1.06906	0.446827	0.282732
58	0	1.06906	0.449833	0.283422
59	0	1.06906	0.450574	0.284199
60	0	1.06906	0.458769	0.290635
61	0	1.06906	0.461153	0.292847
62	0	1.06906	0.462448	0.296984
63	0	1.06906	0.465855	0.300555
64	0	1.06906	0.465633	0.300555
65	0	1.06906	0.469246	0.302833
66	0	1.06906	0.472515	0.305477
67	0	1.06906	0.47983	0.308858
68	0	1.06906	0.485613	0.31002
69	0	1.06906	0.487439	0.312913
70	0	1.06906	0.487351	0.312913
71	0	1.06906	0.488912	0.316723
72	0	1.06906	0.492549	0.318659
73	0	1.06906	0.492455	0.317769
74	0	1.11916	0.497819	0.318659
75	0	1.11916	0.501886	0.319808
76	0	1.11916	0.504602	0.322594
77	0	1.11916	0.505595	0.323433
78	0	1.11916	0.507218	0.326764
79	0	1.11916	0.511557	0.330752
80	0	1.11916	0.517239	0.337969
81	0	1.11916	0.517724	0.338039
82	0	1.11916	0.520409	0.339715
83	0	1.11916	0.52091	0.339753
84	0	1.11916	0.525396	0.342917
85	0	1.11916	0.529925	0.343476
86	0	1.11916	0.535396	0.34751
87	0	1.11916	0.535958	0.350509
88	0	1.11916	0.5373	0.356023
89	0	1.11916	0.53725	0.356023
90	0	1.11916	0.537935	0.358745
91	0	1.12418	0.547867	0.366016
92	0	1.12418	0.556725	0.369091
93	0	1.12418	0.559786	0.371595
94	0	1.12418	0.564639	0.374154
95	0	1.12418	0.56825	0.374802
96	0	1.12418	0.5676	0.374802
97	0	1.12418	0.568033	0.375627
98	0	1.12418	0.568933	0.375627
99	0	1.12418	0.571615	0.379055
100	0	1.12418	0.57154	0.379055
