0	0.0417965	0.637069	0.00010001	0.128888	-1
1	0.0784705	0.64404	0.00010001	0.165901	-1
2	0.111709	0.64404	0.00010001	0.175331	-1
3	0.160289	0.64404	0.00010001	0.180631	-1
4	0.18402	0.64404	0.00010001	0.174588	-1
5	0.205876	0.64404	0.00010001	0.179399	-1
6	0.24024	0.681431	0.00010001	0.184993	-1
7	0.264443	0.681431	0.00010001	0.181349	-1
8	0.295108	0.681431	0.10509	0.1758	-1
9	0.312948	0.681431	0.143713	0.1732	-1
10	0.327341	0.681431	0.154661	0.168473	-1
11	0.340831	0.681431	0.160765	0.170993	-1
12	0.359438	0.681431	0.179337	0.165004	-1
13	0.371513	0.681431	0.195921	0.159085	-1
14	0.372294	0.681431	0.197656	0.158354	-1
15	0.388236	0.681431	0.202313	0.160817	-1
16	0.398944	0.681431	0.2089	0.157052	-1
17	0.40785	0.681431	0.216706	0.15322	-1
18	0.422621	0.681431	0.222905	0.146911	-1
19	0.436776	0.681431	0.235138	0.140474	-1
20	0.440034	0.681431	0.237014	0.138778	-1
21	0.448809	0.681431	0.256965	0.135176	-1
22	0.460047	0.682326	0.264296	0.13409	-1
23	0.464507	0.682326	0.266993	0.130359	-1
24	0.481377	0.682326	0.283455	0.12392	-1
25	0.484599	0.682326	0.284089	0.122864	-1
26	0.487309	0.682326	0.296295	0.120609	-1
27	0.491921	0.682326	0.309164	0.117612	-1
28	0.504086	0.682326	0.323901	0.111718	-1
29	0.514206	0.682326	0.344681	0.107493	-1
30	0.521031	0.713172	0.355039	0.107304	-1
31	0.525303	0.713172	0.358775	0.104978	-1
32	0.533879	0.735743	0.362631	0.103684	-1
33	0.537728	0.735743	0.3674	0.102455	-1
34	0.538672	0.735743	0.375208	0.101397	-1
35	0.5433	0.735743	0.377568	0.0991197	-1
36	0.548014	0.735743	0.385218	0.0975211	-1
37	0.548251	0.735743	0.385218	0.0975577	-1
38	0.558282	0.735743	0.403164	0.0918108	-1
39	0.560819	0.735743	0.405665	0.0895889	-1
40	0.565128	0.735743	0.418824	0.0856837	-1
41	0.568214	0.735743	0.422494	0.0858769	-1
42	0.568358	0.735743	0.422705	0.0858403	-1
43	0.570966	0.735743	0.430557	0.0826901	-1
44	0.575259	0.735743	0.431812	0.0809913	-1
45	0.576	0.735743	0.436004	0.0799253	-1
46	0.576005	0.735743	0.436004	0.0799176	-1
47	0.581022	0.735743	0.448991	0.0765351	-1
48	0.584893	0.735743	0.451811	0.0745906	-1
49	0.587505	0.735743	0.456282	0.0720195	-1
50	0.591897	0.735743	0.468513	0.0708054	-1
51	0.598187	0.735743	0.481455	0.0672453	-1
52	0.598202	0.735743	0.481455	0.0672501	-1
53	0.598459	0.735743	0.484035	0.0668243	-1
54	0.599393	0.735743	0.485983	0.0658545	-1
55	0.603146	0.739174	0.49136	0.0647792	-1
56	0.603802	0.739174	0.491951	0.0640396	-1
57	0.604713	0.739174	0.4945	0.0630728	-1
58	0.604733	0.739174	0.4945	0.0630564	-1
59	0.60573	0.739174	0.497343	0.0620765	-1
60	0.607578	0.739174	0.497683	0.0614177	-1
61	0.61013	0.739174	0.503188	0.0597381	-1
62	0.615704	0.739174	0.511879	0.0561578	-1
63	0.616291	0.739174	0.518258	0.0553341	-1
64	0.619125	0.739174	0.524226	0.053416	-1
65	0.620351	0.739174	0.52514	0.0525579	-1
66	0.621887	0.739174	0.528985	0.0519583	-1
67	0.621993	0.739174	0.528985	0.0519438	-1
68	0.622025	0.739174	0.528985	0.0519486	-1
69	0.622927	0.739174	0.530959	0.0510928	-1
70	0.62436	0.739174	0.535211	0.0495401	-1
71	0.624868	0.739174	0.538254	0.0488135	-1
72	0.625085	0.739174	0.53915	0.0484705	-1
73	0.626905	0.739174	0.545037	0.0469631	-1
74	0.630007	0.739174	0.549886	0.0447819	-1
75	0.631988	0.739174	0.553358	0.0430057	-1
76	0.632158	0.739174	0.553358	0.0428227	-1
77	0.632158	0.739174	0.553358	0.0428227	-1
78	0.632789	0.739174	0.555279	0.0419883	-1
79	0.633875	0.739174	0.560787	0.04087	-1
80	0.633986	0.739174	0.560787	0.0407893	-1
81	0.636086	0.739174	0.563981	0.0396251	-1
82	0.636379	0.739174	0.571141	0.0392121	-1
83	0.636381	0.739174	0.571141	0.0392095	-1
84	0.636596	0.739174	0.571707	0.0389051	-1
85	0.63764	0.739174	0.575099	0.0384231	-1
86	0.639902	0.739174	0.580706	0.0373267	-1
87	0.641339	0.739174	0.582276	0.0364014	-1
88	0.641935	0.739174	0.583099	0.0358911	-1
89	0.642007	0.739174	0.583099	0.0358461	-1
90	0.642723	0.739174	0.583647	0.0353698	-1
