1	0	51	44.9	42
2	0	51	45.2	42
3	0	51	45.4	42
4	0	51	45.8	44
5	0	51	46.5	44
6	0	51	47.3	44
7	0	51	48.1	46
8	0	52	49.3	47
9	0	54	50.2	48
10	0	54	51	49
11	0	54	51.1	50
12	0	54	51.5	50
13	0	54	51.5	50
14	0	54	51.5	50
15	0	54	52.3	50
16	0	54	52.3	50
17	0	54	52.5	50
18	0	54	52.5	50
19	0	54	52.5	50
20	0	54	52.5	50
21	0	54	52.5	50
22	0	54	52.5	50
23	0	54	53.3	51
24	0	54	53.8	52
25	0	54	54	54
26	0	54	52	44
27	0	54	54	54
28	0	54	54	54
29	0	54	54	54
30	0	54	54	54
31	0	54	54	54
32	0	54	54	54
33	0	54	54	54
34	0	54	54	54
35	0	54	54	54
36	0	54	54	54
37	0	54	54	54
38	0	54	54	54
39	0	54	54	54
40	0	54	54	54
41	0	54	54	54
42	0	54	54	54
43	0	54	54	54
44	0	54	54	54
45	0	54	54	54
46	0	54	54	54
47	0	54	54	54
48	0	54	52.8	48
49	0	54	54	54
50	0	54	54	54
51	0	54	54	54
52	0	54	54	54
53	0	54	54	54
54	0	54	54	54
55	0	54	54	54
56	0	54	54	54
57	0	54	54	54
58	0	54	54	54
59	0	54	54	54
60	0	54	54	54
61	0	54	54	54
62	0	54	54	54
63	0	54	50.2	38
64	0	54	50.2	42
65	0	54	50.2	44
66	0	54	49.4	44
67	0	54	50.9	46
68	0	54	51	46
69	0	54	51.5	48
70	0	54	50.9	48
71	0	54	51.7	48
72	0	54	52.6	50
73	0	54	53.3	50
74	0	54	53.3	50
75	0	54	53.3	50
76	0	54	53.5	51
77	0	54	53.5	51
78	0	54	53.8	52
79	0	54	53.8	52
80	0	54	53.8	52
81	0	54	54	54
82	0	54	54	54
83	0	54	54	54
84	0	54	54	54
85	0	54	54	54
86	0	54	54	54
87	0	54	54	54
88	0	54	54	54
89	0	54	54	54
90	0	54	54	54
91	0	54	54	54
92	0	54	54	54
93	0	54	54	54
94	0	54	54	54
95	0	54	54	54
96	0	54	54	54
97	0	54	54	54
98	0	54	54	54
99	0	54	54	54
100	0	54	54	54
101	0	54	54	54
102	0	54	54	54
103	0	54	54	54
104	0	54	54	54
105	0	54	54	54
106	0	54	54	54
107	0	54	54	54
108	0	54	54	54
109	0	54	54	54
110	0	54	54	54
111	0	54	54	54
112	0	54	54	54
113	0	54	54	54
114	0	54	54	54
115	0	54	54	54
116	0	54	54	54
117	0	54	54	54
118	0	54	54	54
119	0	54	54	54
120	0	54	54	54
121	0	54	54	54
122	0	54	54	54
123	0	54	54	54
124	0	54	54	54
125	0	54	54	54
126	0	54	54	54
127	0	54	54	54
128	0	54	54	54
129	0	54	54	54
130	0	54	54	54
131	0	54	54	54
132	0	54	54	54
133	0	54	54	54
134	0	54	54	54
135	0	54	54	54
136	0	54	54	54
137	0	54	54	54
138	0	54	54	54
139	0	54	54	54
140	0	54	54	54
141	0	54	54	54
142	0	54	54	54
143	0	54	54	54
144	0	54	54	54
145	0	54	54	54
146	0	54	54	54
147	0	54	54	54
148	0	54	54	54
149	0	54	54	54
150	0	54	54	54
151	0	54	54	54
152	0	54	54	54
153	0	56	54.2	54
154	0	56	54.2	54
155	0	56	54.2	54
156	0	56	54.2	54
157	0	56	54.2	54
158	0	56	54.2	54
159	0	56	54.4	54
160	0	56	54.4	54
161	0	56	54.4	54
162	0	56	54.6	54
163	0	56	54.6	54
164	0	56	54.6	54
165	0	56	54.6	54
166	0	56	54.6	54
167	0	56	54.8	54
168	0	56	54.8	54
169	0	56	54.8	54
170	0	56	54.8	54
171	0	56	54.8	54
172	0	56	54.8	54
173	0	56	54.8	54
174	0	56	54.8	54
175	0	56	54.8	54
176	0	56	54.8	54
177	0	56	54.8	54
178	0	56	54.8	54
179	0	56	54.8	54
180	0	56	54.8	54
181	0	56	54.8	54
182	0	56	54.8	54
183	0	56	54.8	54
184	0	56	55	54
185	0	56	55	54
186	0	56	55	54
187	0	56	55	54
188	0	56	55	54
189	0	56	55	54
190	0	56	55	54
191	0	56	55	54
192	0	56	55	54
193	0	56	55	54
194	0	56	55	54
195	0	56	55.2	54
196	0	56	55.4	54
197	0	56	55.4	54
198	0	56	55.4	54
199	0	56	55.4	54
200	0	56	55.4	54
201	0	56	55.4	54
202	0	56	55.4	54
203	0	56	55.4	54
204	0	56	55.4	54
205	0	56	55.4	54
206	0	56	55.6	54
207	0	56	55.6	54
208	0	56	55.6	54
209	0	56	55.6	54
210	0	56	55.6	54
211	0	56	55.6	54
212	0	56	55.6	54
213	0	56	55.8	54
214	0	56	56	56
215	0	56	56	56
216	0	56	56	56
217	0	56	56	56
218	0	56	56	56
219	0	56	56	56
220	0	56	56	56
221	0	56	56	56
222	0	56	56	56
223	0	56	56	56
224	0	56	56	56
225	0	56	56	56
226	0	56	56	56
227	0	56	56	56
228	0	56	56	56
229	0	56	56	56
230	0	56	56	56
231	0	56	56	56
232	0	56	56	56
233	0	56	56	56
234	0	56	56	56
235	0	56	56	56
236	0	56	56	56
237	0	56	56	56
238	0	56	56	56
239	0	56	56	56
240	0	56	56	56
241	0	56	56	56
242	0	56	55.8	54
243	0	56	55.8	54
244	0	56	55.8	54
245	0	56	55.8	54
246	0	56	55.8	54
247	0	56	55.8	54
248	0	56	55.9	55
249	0	56	55.9	55
250	0	56	55.9	55
