0	12.1559
1	12.1819
2	12.1819
3	12.1819
4	12.1819
5	12.1819
6	12.1819
7	12.1872
8	12.553
9	12.553
10	12.553
11	12.553
12	12.553
13	12.553
14	12.553
15	12.7486
16	12.7627
17	12.7627
18	12.7627
19	12.7627
20	12.7627
21	12.7627
22	12.8067
23	12.8067
24	12.8067
25	12.8067
26	12.8303
27	12.8303
28	12.8303
29	12.8303
30	12.8303
31	12.8303
32	12.8303
33	12.8303
34	12.8303
35	12.8303
36	12.8303
37	12.8303
38	12.8524
39	12.8524
40	12.8524
41	12.8524
42	12.8524
43	12.8547
44	12.8547
45	12.8547
46	12.8547
47	12.8547
48	12.9167
49	12.9167
50	12.9167
51	12.9167
52	12.9167
53	12.9167
54	12.9167
55	12.9167
56	12.9167
57	12.9167
58	12.9197
59	12.9197
60	12.9197
61	12.9207
62	12.9207
63	12.9207
64	12.9207
65	12.9207
66	12.9207
67	12.9207
68	12.9207
69	12.9207
70	12.9207
71	12.9207
72	12.9207
73	12.9207
74	12.9207
75	12.9207
76	12.9207
77	12.9207
78	12.9207
79	12.9207
80	12.9207
81	12.9207
82	12.9207
83	12.9207
84	12.9207
85	12.9207
86	12.9207
87	12.9207
88	12.9207
89	12.9207
90	12.9207
91	12.9207
92	12.9207
93	12.9207
94	12.9207
95	12.9207
96	12.9207
97	12.9207
98	12.9207
99	12.9207
100	12.9207
101	12.9207
102	12.9207
103	12.9207
104	12.9207
105	12.9207
106	12.9246
107	12.9246
108	12.9246
109	12.9246
110	12.9246
111	12.9246
112	12.9246
113	12.9246
114	12.9246
115	12.9246
116	12.9246
117	12.9246
118	12.9246
119	12.9246
120	12.9246
121	12.9246
122	12.9246
123	12.9246
124	12.9246
125	12.9246
126	12.9246
127	12.9246
128	12.9246
129	12.9246
130	12.9246
131	12.9246
132	12.9246
133	12.9246
134	12.9246
135	12.9246
136	12.9246
137	12.9246
138	12.9246
139	12.9246
140	12.9246
141	12.9246
142	12.9246
143	12.9246
144	12.9246
145	12.9246
146	12.9246
147	12.9246
148	12.9246
149	12.9246
150	12.9246
151	12.9246
152	12.9246
153	12.9246
154	12.9246
155	12.9246
156	12.9246
157	12.9246
158	12.9246
159	12.9246
160	12.9246
161	12.9246
162	12.9246
163	12.9246
164	12.9246
165	12.9246
166	12.9246
167	12.9246
168	12.9246
169	12.9246
170	12.9246
171	12.9246
172	12.9246
173	12.9246
174	12.9246
175	12.9246
176	12.9246
177	12.9246
178	12.9246
179	12.9246
180	12.9246
181	12.9246
182	12.9246
183	12.9246
184	12.9246
185	12.9246
186	12.9246
187	12.9246
188	12.9246
189	12.9246
190	12.9246
191	12.9246
192	12.9246
193	12.9246
194	12.9246
195	12.9246
196	12.9246
197	12.9246
198	12.9246
199	12.9246
200	12.9246
201	12.9246
202	12.9246
203	12.9246
204	12.9246
205	12.9246
206	12.9246
207	12.9246
208	12.9246
209	12.9246
210	12.9246
211	12.9246
212	12.9246
213	12.9246
214	12.9246
215	12.9246
216	12.9246
217	12.9246
218	12.9246
219	12.9246
220	12.9246
221	12.9246
222	12.9246
223	12.9246
224	12.9246
225	12.9246
226	12.9246
227	12.9246
228	12.9246
229	12.9246
230	12.9246
231	12.9246
232	12.9246
233	12.9246
234	12.9246
235	12.9246
236	12.9246
237	12.9246
238	12.9246
239	12.9246
240	12.9246
241	12.9246
242	12.9246
243	12.9246
244	12.9246
245	12.9246
246	12.9246
247	12.9246
248	12.9246
249	12.9246
250	12.9246
251	12.9246
252	12.9246
253	12.9246
254	12.9246
255	12.9246
256	12.9246
257	12.9247
258	12.9247
259	12.9247
260	12.9247
261	12.9247
262	12.9247
263	12.9247
264	12.9247
265	12.9247
266	12.9247
267	12.9247
268	12.9247
269	12.9247
270	12.9247
271	12.9247
272	12.9247
273	12.9247
274	12.9247
275	12.9247
276	12.9247
277	12.9247
278	12.9247
279	12.9247
280	12.9247
281	12.9247
282	12.9247
283	12.9247
284	12.9247
285	12.9247
286	12.9247
287	12.9247
288	12.9247
289	12.9247
290	12.9247
291	12.9247
292	12.9247
293	12.9247
294	12.9247
295	12.9247
296	12.9247
297	12.9247
298	12.9247
299	12.9247
300	12.9247
301	12.9247
302	12.9247
303	12.9247
304	12.9247
305	12.9247
306	12.9247
307	12.9247
308	12.9247
309	12.9247
310	12.9247
311	12.9247
312	12.9247
313	12.9247
314	12.9247
315	12.9247
316	12.9247
317	12.9247
318	12.9247
319	12.9247
320	12.9247
321	12.9247
322	12.9247
323	12.9247
324	12.9247
325	12.9247
326	12.9247
327	12.9247
328	12.9247
329	12.9247
330	12.9247
331	12.9247
332	12.9247
333	12.9247
334	12.9247
335	12.9247
336	12.9247
337	12.9247
338	12.9247
339	12.9247
340	12.9247
341	12.9247
342	12.9247
343	12.9247
344	12.9247
345	12.9247
346	12.9247
347	12.9247
348	12.9247
349	12.9247
350	12.9247
351	12.9247
352	12.9247
353	12.9247
354	12.9247
355	12.9247
356	12.9247
357	12.9247
358	12.9247
359	12.9247
360	12.9247
361	12.9247
362	12.9247
363	12.9247
364	12.9247
365	12.9247
366	12.9247
367	12.9247
368	12.9247
369	12.9247
370	12.9247
371	12.9247
372	12.9247
373	12.9247
374	12.9247
375	12.9247
376	12.9247
377	12.9247
378	12.9247
379	12.9247
380	12.9247
381	12.9247
382	12.9247
383	12.9247
384	12.9247
385	12.9247
386	12.9247
387	12.9247
388	12.9247
389	12.9247
390	12.9247
391	12.9247
392	12.9247
393	12.9247
394	12.9247
395	12.9247
396	12.9247
397	12.9248
398	12.9248
399	12.9248
400	12.9248
401	12.9248
402	12.9248
403	12.9248
404	12.9248
405	12.9248
406	12.9248
407	12.9248
408	12.9248
409	12.9248
410	12.9248
411	12.9248
412	12.9248
413	12.9248
414	12.9248
415	12.9248
416	12.9248
417	12.9248
418	12.9248
419	12.9248
420	12.9248
421	12.9248
422	12.9248
423	12.9248
424	12.9248
425	12.9248
426	12.9248
427	12.9248
428	12.9248
429	12.9248
430	12.9248
431	12.9248
432	12.9248
433	12.9248
434	12.9248
435	12.9248
436	12.9248
437	12.9248
438	12.9248
439	12.9248
440	12.9248
441	12.9248
442	12.9248
443	12.9248
444	12.9248
445	12.9248
446	12.9248
447	12.9248
448	12.9248
449	12.9248
450	12.9248
451	12.9248
452	12.9248
453	12.9248
454	12.9248
455	12.9248
456	12.9248
457	12.9248
458	12.9248
459	12.9248
460	12.9248
461	12.9248
462	12.9248
463	12.9248
464	12.9248
465	12.9248
466	12.9248
467	12.9248
468	12.9248
469	12.9248
470	12.9248
471	12.9248
472	12.9248
473	12.9248
474	12.9248
475	12.9248
476	12.9248
477	12.9248
478	12.9248
479	12.9248
480	12.9248
481	12.9248
482	12.9248
483	12.9248
484	12.9248
485	12.9248
486	12.9248
487	12.9248
488	12.9248
489	12.9248
490	12.9248
491	12.9248
492	12.9248
493	12.9248
494	12.9248
495	12.9248
496	12.9248
497	12.9248
498	12.9248
499	12.9248
500	12.9248
501	12.9248
502	12.9248
503	12.9248
504	12.9248
505	12.9248
506	12.9248
507	12.9248
508	12.9248
509	12.9248
510	12.9248
511	12.9248
512	12.9248
513	12.9248
514	12.9248
515	12.9248
516	12.9248
517	12.9248
518	12.9248
519	12.9289
520	12.9289
521	12.9289
522	12.9289
523	12.9289
524	12.9289
525	12.9289
526	12.9289
527	12.9289
528	12.9289
529	12.9343
530	12.9343
531	12.9343
532	12.9343
533	12.9343
534	12.9343
535	12.9343
536	12.9343
537	12.9343
538	12.9343
539	12.9343
540	12.9343
541	12.9343
542	12.9343
543	12.9343
544	12.9343
545	12.9343
546	12.9343
547	12.9343
548	12.9343
549	12.9343
550	12.9343
551	12.9343
552	12.9343
553	12.9343
554	12.9343
555	12.9343
556	12.9343
557	12.9343
558	12.9343
559	12.9343
560	12.9343
561	12.9343
562	12.9343
563	12.9343
564	12.9343
565	12.9343
566	12.9343
567	12.9343
568	12.9343
569	12.9343
570	12.9343
571	12.9343
572	12.9348
573	12.9348
574	12.9348
575	12.9348
576	12.9348
577	12.9348
578	12.9348
579	12.9348
580	12.9356
581	12.9356
582	12.9356
583	12.9356
584	12.9356
585	12.9356
586	12.9356
587	12.9356
588	12.9356
589	12.9356
590	12.9356
591	12.9356
592	12.9356
593	12.9356
594	12.9356
595	12.9356
596	12.9356
597	12.9356
598	12.9356
599	12.9356
600	12.9357
601	12.9357
602	12.9357
603	12.9357
604	12.9357
605	12.9357
606	12.9357
607	12.9357
608	12.9357
609	12.9357
610	12.9357
611	12.9357
612	12.9357
613	12.9357
614	12.9357
615	12.9357
