1	0	1.07841	0.0998181	0.00010001
2	0	1.07841	0.154524	0.00010001
3	0	1.07841	0.183317	0.0714695
4	0	1.07841	0.207586	0.0884193
5	0	1.07841	0.223266	0.102553
6	0	1.07841	0.242958	0.111177
7	0	1.07841	0.262923	0.117722
8	0	1.07841	0.276616	0.127323
9	0	1.07841	0.287434	0.135392
10	0	1.07841	0.306164	0.144569
11	0	1.07841	0.323853	0.154107
12	0	1.07841	0.340099	0.161744
13	0	1.07841	0.352238	0.169313
14	0	1.07841	0.368709	0.176549
15	0	1.07841	0.383395	0.183195
16	0	1.07841	0.395088	0.188941
17	0	1.07841	0.40833	0.197106
18	0	1.07841	0.416866	0.202326
19	0	1.12232	0.427975	0.210719
20	0	1.12232	0.439804	0.218636
21	0	1.12232	0.448798	0.22621
22	0	1.12232	0.456042	0.230516
23	0	1.12232	0.46399	0.235045
24	0	1.12232	0.471395	0.239682
25	0	1.153	0.480382	0.246957
26	0	1.153	0.487317	0.254518
27	0	1.153	0.500404	0.262784
28	0	1.153	0.50535	0.265987
29	0	1.153	0.511976	0.272195
30	0	1.153	0.522442	0.276351
31	0	1.153	0.524989	0.277812
32	0	1.153	0.531777	0.281354
33	0	1.153	0.53602	0.287267
34	0	1.153	0.539758	0.292557
35	0	1.153	0.544409	0.301564
36	0	1.153	0.55241	0.308847
37	0	1.153	0.563779	0.316059
38	0	1.153	0.568215	0.321965
39	0	1.153	0.57608	0.328012
40	0	1.153	0.579779	0.333009
41	0	1.153	0.582324	0.337068
42	0	1.153	0.586327	0.343188
43	0	1.153	0.596801	0.352174
44	0	1.153	0.60114	0.356673
45	0	1.153	0.604851	0.362557
46	0	1.153	0.60974	0.368471
47	0	1.153	0.618019	0.375497
48	0	1.153	0.624411	0.380117
49	0	1.153	0.630114	0.384103
50	0	1.153	0.633037	0.385939
